id,likes_count,from_id,from_name,message,created_time,type,link,story,comments_count,shares_count,love_count,haha_count,wow_count,sad_count,angry_count
540404695989874_1493975673966100,8082,5.40405E+14,AfD,"Gratulation an die AfD in NRW! Der Einzug in das 13. Landesparlament ist mit 7,5% der Stimmen geglückt, während der Schulz-Zug den Rückwärtsgang eingelegt hat und sich das Ergebnis der Grünen von 11,3% auf 6% fast halbierte!

Aktuelle Hochrechnungen finden Sie hier:
https://wahltool.zdf.de/slideshow/2017-05-14-LT-DE-NW.html",2017-05-14T16:15:26+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1493975673966100/?type=3,NA,992,1267,128,612,14,11,27
540404695989874_1494559210574413,2123,5.40405E+14,AfD,Bundespressekonferenz zur Landtagswahl in NRW,2017-05-15T07:03:47+0000,video,https://www.facebook.com/alternativefuerde/videos/1494559210574413/,AfD was live.,1953,503,375,11,3,5,15
540404695989874_1494647810565553,1423,5.40405E+14,AfD,"Auch Tilo Jung, der auf Youtube den erfolgreichen Politikkanal ""Jung & Naiv"" betreibt, war während der heutigen Bundespressekonferenz der AfD anwesend. Er wollte wissen, warum sich unsere Partei und unsere Spitzenkandidatin Alice Weidel gegen die Beschimpfung als ""Nazi-Schlampe"" durch den NDR wehren:",2017-05-15T09:39:17+0000,video,https://www.facebook.com/alternativefuerde/videos/1494647810565553/,NA,176,442,73,9,9,4,6
540404695989874_1494844427212558,3507,5.40405E+14,AfD,"Bis zu 90% der Wahlplakate wurden in Nordrhein-Westfalen Opfer von sogenannten Demokratieschützern. Die verbliebenen 10% warten jetzt darauf, auch noch entfernt zu werden. Sie können beim nächsten Wertstoffhof abgegeben werden. ;)",2017-05-15T14:49:02+0000,photo,https://www.facebook.com/AfDfuerNRW/photos/a.469075843164402.1073741828.459077044164282/1483433955061914/?type=3,AfD shared Alternative für Deutschland NRW · AfD NRW's photo.,278,0,67,1082,19,13,31
540404695989874_1494934063870261,2094,5.40405E+14,AfD,"+++Ab sofort online verfügbar: Unser Programm für Deutschland!+++ 

In 15 Kapiteln informieren wir auf 72 Seiten darüber, was wir im Land verändern möchten. Von der Senkung der Mehrwertsteuer bis zur Sicherung der Renten finden Sie hier alle Positionen:",2017-05-15T16:56:00+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1494934063870261/?type=3,NA,246,2672,84,3,2,0,5
540404695989874_1495513747145626,442,5.40405E+14,AfD,"„In der Europäischen Union weiß die linke Hand augenscheinlich nicht, was die rechte tut. Die Ukraine ist in weiten Teilen ein Staat des Niedergangs. Die Korruption grassiert bis in unterste Behördenebenen, in der Regierungsverantwortung sitzen milliardenschwere Oligarchen und der Osten des Landes versinkt in einem Bürgerkrieg. Effektive und wichtige Änderungen, die der ganzen Misere auf absehbare Zeit einen Riegel vorschieben, sind nicht in Sicht. Institute mit Renommee, etwa das ‚Carnegie Endowment for International Peace‘, prangern den mangelnden Reformeifer regelmäßig in umfangreichen Berichten an. Und auch EU-Granden schimpfen über den Unwillen der ukrainischen Regierung, endlich voranzukommen.""",2017-05-16T09:02:16+0000,photo,https://www.facebook.com/Dr.Frauke.Petry/photos/a.782724038446912.1073741828.782456275140355/1475253655860610/?type=3,AfD shared Dr. Frauke Petry's photo.,70,0,2,6,7,5,97
540404695989874_1495663583797309,2205,5.40405E+14,AfD,"Während die Türkei unser Land damit erpresst, den in Incirlik stationierten Bundeswehrsoldaten Besuche zu verweigern [1], kümmert sich die oberste Befehlshaberin um die wirklich wichtigen Dinge. 

Weil unter den 180.000 Bundeswehrangehörigen etwa 0,11% Rechtsextreme vermutet werden, wird der ""Säuberungsprozess"", den von der Leyen wortwörtlich ankündigte [2], nun mit vollem Einsatz vorangetrieben. Ihm zum Opfer fiel nicht nur ein Foto von Helmut Schmidt [3], sondern nun auch eine Flagge des Roten Kreuzes aus dem Jahr 1945 [4]. 

Kasernen werden bundesweit auf links gedreht, sowohl wörtlich als auch politisch. Die bereits vorhandenen Bemühungen von der Leyens, der Bundeswehr einen bunten Anstrich zu verpassen, verstärkte der Fall des Franco A. (1989 geboren) [5], der in der Jägerkaserne 291 seinen Dienst leistete, die wiederum der Brigade Franco-Allemande (1989 gegründet) [6] unterstellt ist.

[1] https://www.welt.de/politik/ausland/article164611892/Tuerkei-stellt-Deutschland-vor-eine-Entscheidung.html
[2] https://www.tichyseinblick.de/daili-es-sentials/saeuberungen-in-der-bundeswehr/
[3] http://www.bild.de/politik/inland/fotografie/hier-hing-das-wehrmachts-foto-von-helmut-schmidt-51762678.bild.html
[4] https://jungefreiheit.de/politik/deutschland/2017/bundeswehrkrankenhaus-entfernt-weltkriegs-rotkreuzflagge/
[5] http://www.zeit.de/gesellschaft/zeitgeschehen/2017-05/bundeswehr-rechtsextremismus-franco-a-faq
[6] https://de.wikipedia.org/wiki/Deutsch-Franz%C3%B6sische_Brigade",2017-05-16T12:55:08+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1495663583797309/?type=3,NA,1190,3092,8,612,57,140,1860
540404695989874_1496489530381381,1422,5.40405E+14,AfD,"Jetzt will er Feuerwehrmann werden: Martin Schulz (SPD), erfolgloser Lokführer und Kanzlerkandidat, hat das Thema Abschiebung für sich entdeckt. Als Asylfeuerwehr will er nun mit der SPD die Brände löschen, die er und seine Partei selbst gelegt haben, Kapital aus dem schlagen, was man selbst in Deutschland angerichtet hat.

Doch aus Schulz' Schlauch kommt nur heiße Luft. Die Regierungspartei SPD krümmt keinen Finger im Parlament, um ihre Forderungen auch in die Tat umzusetzen. So forderte bereits Thomas Oppermann (SPD) nordafrikanische Aufnahmezentren, dabei blieb es dann auch. Und Pyromane Schulz wird vermutlich ebenfalls nichts dafür tun, straffällige Asylbegehrende tatsächlich ""unverzüglich"" abzuschieben.

Dass sowohl die Forderung in Sachen Aufnahmezentren als auch die der schnelleren Abschiebung bei uns abgeschrieben wurde, muss eigentlich nicht erwähnt werden. Interessant ist jedoch, dass unsere Positionen nur solange als ""extrem"", ""radikal"" oder ""populistisch"" gelten, bis sie Eingang in die Schaufensterpolitik der Altparteien gefunden haben.

https://www.welt.de/politik/deutschland/article164628751/SPD-will-straffaellige-Auslaender-unverzueglich-abschieben.html",2017-05-17T08:53:18+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1496489530381381/?type=3,NA,273,752,3,917,18,2,108
540404695989874_1496697573693910,4049,5.40405E+14,AfD,"""Wenn es keine deutsche Kultur gibt, Frau Özoguz, worin wollen Sie als Integrationsbeauftragte eigentlich Migranten integrieren?""",2017-05-17T13:11:45+0000,video,https://www.facebook.com/BeatrixVonStorch/videos/1576477365727036/,AfD shared Beatrix von Storch's video.,412,0,156,469,13,7,34
540404695989874_1496801953683472,2099,5.40405E+14,AfD,"""Für eine gentechnikfreie deutsche Landwirtschaft! Die AfD setzt sich für gentechnikfrei erzeugte Lebensmittel aus der deutschen Landwirtschaft ein. Der streng kontrollierte Einsatz der Gentechnik in Forschung und Wissenschaft bleibt erlaubt."" 

Nur ein Auszug aus 118 Positionen auf 72 Seiten: Sehen Sie sich unser Wahlprogramm doch mal an! 

www.afd.de/wahlprogramm",2017-05-17T15:21:55+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1496801953683472/?type=3,NA,121,455,57,2,3,1,16
540404695989874_1497441716952829,1200,5.40405E+14,AfD,"+++Kurz notiert: CDU überholt Linkspartei links!+++

Die Linkspartei fordert, Kasernen umzubenennen, Verteidigungsministerin Ursula von der Leyen (CDU) setzt diese Forderung um. Kann man noch deutlicher zeigen, wie es um die politische Vielfalt in Deuts",2017-05-18T07:57:48+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1497441716952829/?type=3,NA,314,504,5,148,16,33,317
540404695989874_1497626476934353,841,5.40405E+14,AfD,"""Keine Partei hat das Bundesjustizministerium - und damit das gesamte Justizwesen der Bundesrepublik Deutschland - so sehr geprägt wie die FDP: Seit Gründung unseres Staates hatte diese Partei an sage und schreibe 11.164 Tagen dieses Ressort unter ihren Fittichen, was ca. 45% der gesamten seitdem verstrichenen Zeit entspricht.
Noch deutlicher wird der Einfluss dieser Partei, wenn man sich die letzten 35 Jahre anschaut, also die Jahre seit der sogenannten ""Wende"" durch Helmut Kohl und Hans-Dietrich Genscher: Von 1982 an besetzte die FDP fast 60% der Zeit das Justizministerium.
Der prägende Stempel dieser vermeintlich ""liberalen"" Partei hat tiefe Spuren im Justizwesen hinterlassen, auch wenn sie aufgrund ihres Hinauswurfs aus dem Bundestag das Justiz-Zepter im Moment ausnahmsweise einmal nicht in ihren - neuerdings magentafarbenen - Händen hält.""",2017-05-18T11:26:07+0000,photo,https://www.facebook.com/Prof.Dr.Joerg.Meuthen/photos/a.554885501326826.1073741828.554345401380836/827611670720873/?type=3,AfD shared Prof. Dr. Jörg Meuthen's photo.,89,0,14,5,7,11,178
540404695989874_1497798176917183,4627,5.40405E+14,AfD,"Wir gratulieren Dr. Frauke Petry und Marcus Pretzell zur Geburt ihres Sohnes, der heute das Licht der Welt erblickt hat. Wir wünschen dem kleinen Ferdinand und seinen Eltern alles Gute!",2017-05-18T15:28:50+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1497798176917183/?type=3,NA,510,277,406,5,15,0,1
540404695989874_1497809150249419,1829,5.40405E+14,AfD,"In Mönchengladbach hat ein Wahllokal kurzerhand alle Zweitstimmen der AfD für ungültig erklärt. Erhielt die AfD-Direktkandidatin im betreffenden Stimmbezirk noch 7,6% an Erststimmen, entfielen bei den Zweitstimmen 0,0% auf die AfD. Die ""ungültigen"" Stimmzettel wiesen keinerlei Auffälligkeiten auf, die die Entscheidung des Wahlvorstandes gerechtfertigt hätten, sie für ungültig zu erklären, so der Wahlleiter. Nach einer angeordneten Neuauszählung kam die AfD auf 8,6% im Stimmbezirk.

Vermutlich bestand der Grund darin, dass das Kreuz an der falschen Stelle gesetzt wurde, plausibel erklären lässt sich das Verhalten der Wahlhelfer jedenfalls nicht. Übrigens kein Einzelfall: Schon bei den vorhergehenden Landtagswahlen wurden AfD-Stimmzettel ""versehentlich"" für ungültig erklärt. 

Die #AfD fordert anlässlich der Bundestagswahl eine unabhängige Beobachtung durch die OSZE.

http://www.rp-online.de/nrw/staedte/moenchengladbach/nrw-wahl-2017-mit-panne-in-moenchengladbach-afd-stimmen-faelschlich-fuer-ungueltig-erklaert-worden-aid-1.6828790",2017-05-18T17:00:00+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1497809150249419/?type=3,NA,733,2883,4,35,238,65,2166
540404695989874_1498034910226843,1524,5.40405E+14,AfD,"Ausgerechnet vor der für uns so wichtigen Bundestagswahl kommt uns unter Umständen unser wichtigster Wahlkampfhelfer abhanden: Ralf Stegner. Seine Genossen mögen ihn nicht mehr, fordern ihn gar zum Rücktritt auf, nachdem sich seine Schreibwut ausnahmsweise einmal nicht gegen die #AfD richtete, sondern gegen die eigene Partei. 

Wir bedauern diese Entwicklung sehr und drücken unserem Ralle die Daumen. Mögen sich die Wogen schnell wieder glätten und Stegner seiner SPD erhalten bleiben. Wie sollen wir sonst in den Wahlkampf starten?

http://www.spiegel.de/politik/deutschland/ralf-stegner-spd-funktionaere-fordern-ruecktritt-a-1148336.html",2017-05-19T07:30:00+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1498034910226843/?type=3,NA,211,529,39,1339,9,1,2
540404695989874_1498466533517014,323,5.40405E+14,AfD,NA,2017-05-19T07:57:22+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.540404849323192.1073741825.540404695989874/1498466406850360/?type=3,AfD updated their profile picture.,35,31,0,41,4,44,22
540404695989874_1498467153516952,139,5.40405E+14,AfD,NA,2017-05-19T07:58:56+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.540406002656410.1073741827.540404695989874/1498466740183660/?type=3,AfD updated their cover photo.,13,14,2,6,3,11,30
540404695989874_1498467216850279,373,5.40405E+14,AfD,"Wenn heute das Netzdurchsetzungsgesetz tatsächlich im Bundestag verabschiedet wird, dann sehen unsere Beiträge vielleicht demnächst so aus:

**** *** ****** **** ********, ***** *** ********* *** *******. ***** ********** **** ********, ****** *** ******* ** *** *********** ***** ***. **** ******* ********** **** ***: https://www.afd.de/afd-bundesvorstand-prueft-die-einlegung-einer-verfassungsbeschwerde-und-weitere-rechtliche-schritte-gegen-das-netzwerkdurchsetzungsgesetz/",2017-05-19T07:59:54+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1498467216850279/?type=3,NA,105,500,1,12,21,11,157
540404695989874_1498551516841849,2851,5.40405E+14,AfD,"Randnotiz im Lokalteil: Über vier Stunden hinweg vergewaltigte ein Türke (23) eine junge Frau, von den Richtern erhielt er dafür einen Freispruch. Urteile, die man bisher nur aus dem arabischen Kulturkreis kannte, halten in Deutschland Einzug. Multi-Kulti-Richter vergewaltigen das deutsche Rechtssystem, Kultursensibilität steht scheinbar über der Staatsgewalt.",2017-05-19T10:33:27+0000,photo,https://www.facebook.com/aliceweidel/photos/a.1063313067013261.1073741828.1061322973878937/1545353382142558/?type=3,AfD shared Alice Weidel's photo.,418,1,14,6,24,223,1541
540404695989874_1498710173492650,2127,5.40405E+14,AfD,"Das Maas'sche Zensurgesetz wurde heute morgen im Bundestag debattiert und anschließend in den Rechtsausschuss verwiesen. Es ist davon auszugehen, dass es noch vor der Sommerpause verabschiedet werden soll. Die AfD prüft deshalb derzeit die Einlegung einer Verfassungsbeschwerde:

""Der für eine Demokratie schlechthin konstituierende offene Diskurs ist durch die Große Koalition und den Justizminister in seiner Existenz bedroht. Folge dieses Gesetzes wird sein, dass Unternehmen wie Facebook die Freiheit der Kommentierungen massiv und ggfls. auch vollkommen willkürlich einschränken, weil sie das Haftungsrisiko minimieren müssen. Die AfD tritt für Basisdemokratie und freie Meinungsäußerung ein.""

Wie es in den sozialen Netzwerken nach Verabschiedung des #NetzDG aussehen könnte, demonstrierten heute zahlreiche Facebook-Seiten sowie Twitter-Accounts der #AfD in einer gemeinsamen Aktion. Um die bevorstehende Zensur zu verdeutlichen, wurden beispielsweise Bestandteile von Beiträgen sowie Titel- und Profilbildern zensiert, unter anderem auch das Logo der Alternative für Deutschland. 

https://www.afd.de/afd-bundesvorstand-prueft-die-einlegung-einer-verfassungsbeschwerde-und-weitere-rechtliche-schritte-gegen-das-netzwerkdurchsetzungsgesetz/",2017-05-19T13:08:40+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1498710173492650/?type=3,NA,149,718,43,2,7,4,121
540404695989874_1498949590135375,2848,5.40405E+14,AfD,NA,2017-05-19T17:23:42+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.540406002656410.1073741827.540404695989874/1471265719570429/?type=3,AfD updated their cover photo.,343,249,149,24,10,51,19
540404695989874_1356944147669254,6375,5.40405E+14,AfD,NA,2017-05-19T17:51:21+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.540404849323192.1073741825.540404695989874/1356944147669254/?type=3,AfD updated their profile picture.,556,996,318,26,15,2,20
